content_key,level_code,headword,reading,ruby,romaji_ko,pos,conj_type,transitivity,meaning_ko,meaning_ko_alt,example_ja,example_ko,audio_file,source,verify,note
jlpt.n3.vocab.0001,N3,性格,せいかく,{性格|せい|かく},세에카쿠,noun,-,-,성격,기질,{兄|あに}とわたしは{性格|せいかく}が{全|まった}く{違|ちが}います。,형과 저는 성격이 완전히 달라요.,jlpt.n3.vocab.0001.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1「自分と家族」 자기소개에서 경험·성격을 곁들여 말하기 / ②빈도 zipf 4.77 / 내용어 919위(모집단 80726); Tanos교차: N3 일치
jlpt.n3.vocab.0054,N3,到着,とうちゃく,{到着|とう|ちゃく},토오차쿠,noun,suru_noun,vi,도착,-,{到着|とうちゃく}したら{連絡|れんらく}してください。,도착하면 연락 주세요.,jlpt.n3.vocab.0054.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1「旅行と交通」 교통 문제 상황을 다른 사람에게 전하기 / ②빈도 zipf 4.70 / 내용어 1112위(모집단 80726); Tanos교차: N3 일치
jlpt.n3.vocab.0055,N3,移動,いどう,{移動|い|どう},이도오,noun,suru_noun,vi,이동,-,{駅|えき}までの{移動|いどう}にはバスが{便利|べんり}です。,역까지 이동에는 버스가 편해요.,jlpt.n3.vocab.0055.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1「旅行と交通」 교통기관 이용법을 자세히 설명하기 / ②빈도 zipf 5.03 / 내용어 450위(모집단 80726); Tanos교차: N3 일치
jlpt.n3.vocab.0056,N3,距離,きょり,{距離|きょ|り},쿄리,noun,-,-,거리,-,ホテルから{海|うみ}までの{距離|きょり}は{近|ちか}いです。,호텔에서 바다까지 거리는 가까워요.,jlpt.n3.vocab.0056.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1「旅行と交通」 가이드북에서 필요한 정보를 찾아내기 / ②빈도 zipf 4.78 / 내용어 902위(모집단 80726); Tanos교차: N1 분류(구시험 기준) — 선정축 판단을 우선해 N3 유지
jlpt.n3.vocab.0057,N3,渋滞,じゅうたい,{渋滞|じゅう|たい},주우타이,noun,suru_noun,vi,정체,차 막힘,{道|みち}が{渋滞|じゅうたい}していて{間|ま}に{合|あ}いませんでした。,길이 막혀서 시간에 못 맞췄어요.,jlpt.n3.vocab.0057.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1「旅行と交通」 늦은 이유를 자세히 설명하며 사과하기 / ②빈도 zipf 3.98 / 내용어 5060위(모집단 80726); Tanos교차: N3 일치
jlpt.n3.vocab.0058,N3,混雑,こんざつ,{混雑|こん|ざつ},콘자츠,noun,suru_noun,vi,혼잡,붐빔,{朝|あさ}の{電車|でんしゃ}の{混雑|こんざつ}はひどいです。,아침 전철의 혼잡은 심해요.,jlpt.n3.vocab.0058.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1「旅行と交通」 교통기관 이용 시 주의점을 설명하기 / ②빈도 zipf 3.85 / 내용어 6239위(모집단 80726); Tanos교차: N3 일치
jlpt.n3.vocab.0059,N3,乗客,じょうきゃく,{乗客|じょう|きゃく},조오캬쿠,noun,-,-,승객,-,{乗客|じょうきゃく}のみなさんにお{知|し}らせします。,승객 여러분께 알려 드립니다.,jlpt.n3.vocab.0059.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1「旅行と交通」 역·차내 비상시 안내방송을 듣고 이해하기 / ②빈도 zipf 4.13 / 내용어 3899위(모집단 80726); Tanos교차: N3 일치
jlpt.n3.vocab.0060,N3,乗り遅れる,のりおくれる,{乗|の}り{遅|おく}れる,노리오쿠레루,verb,g2,vi,(차를) 놓치다,못 타다,{寝坊|ね|ぼう}して{電車|でんしゃ}に{乗|の}り{遅|おく}れました。,늦잠 자서 전철을 놓쳤어요.,jlpt.n3.vocab.0060.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1「旅行と交通」 무슨 일이 있었는지 이유와 함께 전하기 / ②빈도 zipf 2.79 / 순위표 밖; Tanos교차: 전급수 목록밖 — Tanos(구시험 어휘)에 없는 현대어로 판단
jlpt.n3.vocab.0061,N3,遅刻,ちこく,{遅刻|ち|こく},치코쿠,noun,suru_noun,vi,지각,-,{事故|じ|こ}のせいで{遅刻|ちこく}してしまいました。,사고 때문에 지각해 버렸어요.,jlpt.n3.vocab.0061.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1「旅行と交通」 약속을 못 지킨 이유를 설명하며 사과하기 / ②빈도 zipf 4.11 / 내용어 4059위(모집단 80726); Tanos교차: N3 일치
jlpt.n3.vocab.0062,N3,往復,おうふく,{往復|おう|ふく},오오후쿠,noun,suru_noun,vi,왕복,-,{往復|おうふく}の チケットのほうが{安|やす}いです。,왕복 티켓 쪽이 싸요.,jlpt.n3.vocab.0062.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1「旅行と交通」 항공권 예약 때 사정을 설명하기 / ②빈도 zipf 4.12 / 내용어 3971위(모집단 80726); Tanos교차: N2 분류(구시험 기준) — 선정축 판단을 우선해 N3 유지
jlpt.n3.vocab.0063,N3,片道,かたみち,{片道|かた|みち},카타미치,noun,-,-,편도,-,{片道|かたみち}{一|いち}{時間|じ|かん}ぐらいかかります。,편도로 한 시간 정도 걸려요.,jlpt.n3.vocab.0063.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1「旅行と交通」 교통 이용법의 자세한 정보를 주고받기 / ②빈도 zipf 3.66 / 내용어 8382위(모집단 80726); Tanos교차: N2 분류(구시험 기준) — 선정축 판단을 우선해 N3 유지
jlpt.n3.vocab.0064,N3,発車,はっしゃ,{発車|はっ|しゃ},핫샤,noun,suru_noun,vi,발차,출발,まもなく{発車|はっしゃ}しますのでご{注意|ちゅう|い}ください。,곧 출발하니 주의해 주세요.,jlpt.n3.vocab.0064.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1「旅行と交通」 차내 안내방송을 듣고 이해하기 / ②빈도 zipf 3.75 / 내용어 7322위(모집단 80726); Tanos교차: N3 일치
jlpt.n3.vocab.0065,N3,停車,ていしゃ,{停車|てい|しゃ},테에샤,noun,suru_noun,vi,정차,-,この{電車|でんしゃ}は{各駅|かくえき}に{停車|ていしゃ}します。,이 전철은 각 역에 정차해요.,jlpt.n3.vocab.0065.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1「旅行と交通」 역에서의 안내를 듣고 이해하기 / ②빈도 zipf 3.76 / 내용어 7182위(모집단 80726); Tanos교차: N2 분류(구시험 기준) — 선정축 판단을 우선해 N3 유지
jlpt.n3.vocab.0066,N3,通り過ぎる,とおりすぎる,{通|とお}り{過|す}ぎる,토오리스기루,verb,g2,vi,지나치다,통과하다,{降|お}りる{駅|えき}を{通|とお}り{過|す}ぎてしまいました。,내릴 역을 지나쳐 버렸어요.,jlpt.n3.vocab.0066.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1「旅行と交通」 이동 중 생긴 문제를 설명하기 / ②빈도 zipf 3.67 / 내용어 8292위(모집단 80726); Tanos교차: 전급수 목록밖 — Tanos(구시험 어휘)에 없는 현대어로 판단
jlpt.n3.vocab.0067,N3,座席,ざせき,{座席|ざ|せき},자세키,noun,-,-,좌석,자리,{窓側|まどがわ}の{座席|ざせき}をお{願|ねが}いできますか。,창가 좌석으로 부탁드릴 수 있을까요?,jlpt.n3.vocab.0067.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1「旅行と交通」 항공권 예약 때 희망을 전하기 / ②빈도 zipf 4.14 / 내용어 3846위(모집단 80726); Tanos교차: N3 일치
jlpt.n3.vocab.0068,N3,通路,つうろ,{通路|つう|ろ},츠우로,noun,-,-,통로,-,{荷物|に|もつ}は{通路|つうろ}に{置|お}かないでください。,짐은 통로에 두지 마세요.,jlpt.n3.vocab.0068.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1「旅行と交通」 시설 이용 시 지시를 듣고 이해하기 / ②빈도 zipf 4.04 / 내용어 4556위(모집단 80726); Tanos교차: N2 분류(구시험 기준) — 선정축 판단을 우선해 N3 유지
jlpt.n3.vocab.0069,N3,向かう,むかう,{向|む}かう,무카우,verb,g1,vi,향하다,가다,これから{空港|くうこう}に{向|む}かうところです。,지금부터 공항으로 가려는 참이에요.,jlpt.n3.vocab.0069.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1「旅行と交通」 이동 상황의 정보를 주고받기 / ②빈도 zipf 4.94 / 내용어 602위(모집단 80726); Tanos교차: N4 분류 — 우리 N4 400 미수록 잔여분을 N3으로 흡수
jlpt.n3.vocab.0070,N3,訪れる,おとずれる,{訪|おとず}れる,오토즈레루,verb,g2,vt,방문하다,찾다,{一度|いち|ど}{訪|おとず}れてみたい{町|まち}があります。,한번 가 보고 싶은 도시가 있어요.,jlpt.n3.vocab.0070.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1「旅行と交通」 가고 싶은 여행지의 희망을 자세히 말하기 / ②빈도 zipf 4.09 / 내용어 4195위(모집단 80726); Tanos교차: N1 분류(구시험 기준) — 선정축 판단을 우선해 N3 유지
jlpt.n3.vocab.0071,N3,戻す,もどす,{戻|もど}す,모도스,verb,g1,vt,되돌리다,되돌려 놓다,{使|つか}った ものは もとの{場所|ばしょ}に{戻|もど}してください。,쓴 물건은 원래 자리에 되돌려 놔 주세요.,jlpt.n3.vocab.0071.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1「旅行と交通」 시설 이용 지시를 이해하고 전달하기 / ②빈도 zipf 4.63 / 내용어 1369위(모집단 80726); Tanos교차: N3 일치
jlpt.n3.vocab.0072,N3,快適,かいてき,{快適|かい|てき},카이테키,na_adj,na_adj,-,쾌적함,편안함,{部屋|へや}は{広|ひろ}くて{快適|かいてき}でした。,방은 넓고 쾌적했어요.,jlpt.n3.vocab.0072.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1「旅行と交通」 호텔·료칸의 감상을 여행 사이트에 쓰기 / ②빈도 zipf 4.26 / 내용어 3042위(모집단 80726); Tanos교차: N3 일치
jlpt.n3.vocab.0073,N3,症状,しょうじょう,{症状|しょう|じょう},쇼오조오,noun,-,-,증상,-,{自分|じ|ぶん}の{症状|しょうじょう}を{医者|い|しゃ}に{正|ただ}しく{伝|つた}えました。,자기 증상을 의사에게 정확히 전했어요.,jlpt.n3.vocab.0073.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1「健康」 병원에서 증상 질문에 정확히 답하기 / ②빈도 zipf 4.40 / 내용어 2335위(모집단 80726); Tanos교차: N3 일치
jlpt.n3.vocab.0074,N3,予防,よぼう,{予防|よ|ぼう},요보오,noun,suru_noun,vt,예방,-,かぜの{予防|よぼう}には{手|て}を{洗|あら}うのが{一番|いちばん}です。,감기 예방에는 손을 씻는 게 최고예요.,jlpt.n3.vocab.0074.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1「健康」 유행병 기사에서 예방법을 이해하기 / ②빈도 zipf 4.20 / 내용어 3409위(모집단 80726); Tanos교차: N3 일치
jlpt.n3.vocab.0075,N3,治療,ちりょう,{治療|ち|りょう},치료오,noun,suru_noun,vt,치료,-,{治療|ちりょう}にはもう{少|すこ}し{時間|じ|かん}がかかるそうです。,치료에는 조금 더 시간이 걸린대요.,jlpt.n3.vocab.0075.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1「健康」 병원에서 과거 병력·경과를 설명하기 / ②빈도 zipf 4.85 / 내용어 751위(모집단 80726); Tanos교차: N1 분류(구시험 기준) — 선정축 판단을 우선해 N3 유지
jlpt.n3.vocab.0076,N3,検査,けんさ,{検査|けん|さ},켄사,noun,suru_noun,vt,검사,-,{病院|びょういん}で{検査|けんさ}を{受|う}けてきました。,병원에서 검사를 받고 왔어요.,jlpt.n3.vocab.0076.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1「健康」 병원에서 증상·이력에 관해 답하기 / ②빈도 zipf 4.77 / 내용어 922위(모집단 80726); Tanos교차: N3 일치
jlpt.n3.vocab.0077,N3,手術,しゅじゅつ,{手術|しゅ|じゅつ},슈주츠,noun,suru_noun,vt,수술,-,{手術|しゅじゅつ}は{無事|ぶ|じ}に{終|お}わりました。,수술은 무사히 끝났어요.,jlpt.n3.vocab.0077.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1「健康」 병문안에서 상태를 묻고 코멘트하기 / ②빈도 zipf 4.62 / 내용어 1378위(모집단 80726); Tanos교차: N3 일치
jlpt.n3.vocab.0078,N3,入院,にゅういん,{入院|にゅう|いん},뉴우인,noun,suru_noun,vi,입원,-,{一週間|いっ|しゅう|かん}ほど{入院|にゅういん}していました。,일주일쯤 입원해 있었어요.,jlpt.n3.vocab.0078.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1「健康」 건강 상태의 근황을 자세히 전하기 / ②빈도 zipf 4.32 / 내용어 2734위(모집단 80726); Tanos교차: N4 분류 — 우리 N4 400 미수록 잔여분을 N3으로 흡수
jlpt.n3.vocab.0079,N3,退院,たいいん,{退院|たい|いん},타이인,noun,suru_noun,vi,퇴원,-,あしたやっと{退院|たいいん}できます。,내일 드디어 퇴원할 수 있어요.,jlpt.n3.vocab.0079.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1「健康」 근황을 보고하고 공감을 주고받기 / ②빈도 zipf 3.74 / 내용어 7447위(모집단 80726); Tanos교차: N4 분류 — 우리 N4 400 미수록 잔여분을 N3으로 흡수
jlpt.n3.vocab.0080,N3,体調,たいちょう,{体調|たい|ちょう},타이초오,noun,-,-,컨디션,몸 상태,{体調|たいちょう}が{悪|わる}いので{今日|きょう}は{休|やす}みます。,컨디션이 안 좋아서 오늘은 쉴게요.,jlpt.n3.vocab.0080.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1「健康」 몸 상태를 설명하고 배려를 요청하기 / ②빈도 zipf 4.38 / 내용어 2418위(모집단 80726); Tanos교차: 전급수 목록밖 — Tanos(구시험 어휘)에 없는 현대어로 판단
jlpt.n3.vocab.0081,N3,栄養,えいよう,{栄養|えい|よう},에에요오,noun,-,-,영양,-,{栄養|えいよう}のバランスを{考|かんが}えて{作|つく}っています。,영양 균형을 생각해서 만들고 있어요.,jlpt.n3.vocab.0081.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1「健康」 식육 강연을 듣고 주요 정보 이해하기 / ②빈도 zipf 4.27 / 내용어 2992위(모집단 80726); Tanos교차: N3 일치
jlpt.n3.vocab.0082,N3,効果,こうか,{効果|こう|か},코오카,noun,-,-,효과,-,この{運動|うんどう}は{肩|かた}にいい{効果|こうか}があるそうです。,이 운동은 어깨에 좋은 효과가 있대요.,jlpt.n3.vocab.0082.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1「健康」 친구의 건강법 특징과 효과를 이해하기 / ②빈도 zipf 5.12 / 내용어 334위(모집단 80726); Tanos교차: N3 일치
jlpt.n3.vocab.0083,N3,健康,けんこう,{健康|けん|こう},켕코오,noun,na_adj,-,건강,건강하다,{朝|あさ}のジョギングを{健康|けんこう}のために{始|はじ}めました。,아침 조깅을 건강을 위해 시작했어요.,jlpt.n3.vocab.0083.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1「健康」 자기 건강법과 시작한 이유를 말하기 / ②빈도 zipf 4.89 / 내용어 679위(모집단 80726); Tanos교차: N3 일치
jlpt.n3.vocab.0084,N3,治す,なおす,{治|なお}す,나오스,verb,g1,vt,고치다,치료하다,かぜは{早|はや}めに{治|なお}したほうがいいです。,감기는 일찌감치 고치는 게 좋아요.,jlpt.n3.vocab.0084.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1「健康」 예방법·대처법을 이해하고 전달하기 / ②빈도 zipf 4.69 / 내용어 1161위(모집단 80726); Tanos교차: N2 분류(구시험 기준) — 선정축 판단을 우선해 N3 유지
jlpt.n3.vocab.0085,N3,薬局,やっきょく,{薬局|やっ|きょく},약쿄쿠,noun,-,-,약국,-,{薬局|やっきょく}で{薬|くすり}をもらってきます。,약국에서 약을 받아 올게요.,jlpt.n3.vocab.0085.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1「健康」 치과·약국의 평판과 이용법을 주고받기 / ②빈도 zipf 3.84 / 내용어 6360위(모집단 80726); Tanos교차: N2 분류(구시험 기준) — 선정축 판단을 우선해 N3 유지
jlpt.n3.vocab.0086,N3,防ぐ,ふせぐ,{防|ふせ}ぐ,후세구,verb,g1,vt,막다,예방하다,マスクをして かぜを{防|ふせ}ぎましょう。,마스크를 하고 감기를 막읍시다.,jlpt.n3.vocab.0086.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1「健康」 유행병 뉴스에서 예방법·대처법 이해하기 / ②빈도 zipf 4.46 / 내용어 2047위(모집단 80726); Tanos교차: N3 일치
jlpt.n3.vocab.0087,N3,痩せる,やせる,{痩|や}せる,야세루,verb,g2,vi,살이 빠지다,마르다,{運動|うんどう}を{続|つづ}けたら{少|すこ}し{痩|や}せました。,운동을 계속했더니 조금 살이 빠졌어요.,jlpt.n3.vocab.0087.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1「健康」 자기 건강법과 효과를 자세히 말하기 / ②빈도 zipf 3.87 / 내용어 6090위(모집단 80726); Tanos교차: N4 분류 — 우리 N4 400 미수록 잔여분을 N3으로 흡수
jlpt.n3.vocab.0088,N3,苦しい,くるしい,{苦|くる}しい,쿠루시이,i_adj,i_adj,-,괴롭다,답답하다,{階段|かいだん}を{上|のぼ}ると{息|いき}が{苦|くる}しくなります。,계단을 오르면 숨이 답답해져요.,jlpt.n3.vocab.0088.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1「健康」 병원에서 증상을 정확히 전하기 / ②빈도 zipf 4.42 / 내용어 2243위(모집단 80726); Tanos교차: N3 일치
jlpt.n3.vocab.0089,N3,商品,しょうひん,{商品|しょう|ひん},쇼오힌,noun,-,-,상품,물건,この{商品|しょうひん}の{機能|き|のう}について{教|おし}えてください。,이 상품의 기능에 대해 알려 주세요.,jlpt.n3.vocab.0089.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1「買い物」 점원에게 상품 기능을 질문하고 설명 이해하기 / ②빈도 zipf 5.04 / 내용어 432위(모집단 80726); Tanos교차: N3 일치
jlpt.n3.vocab.0090,N3,購入,こうにゅう,{購入|こう|にゅう},코오뉴우,noun,suru_noun,vt,구입,구매,{購入|こうにゅう}したばかりなのに{壊|こわ}れていました。,구입한 지 얼마 안 됐는데 고장 나 있었어요.,jlpt.n3.vocab.0090.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1「買い物」 구입 상품의 불량을 설명하고 교환 요구하기 / ②빈도 zipf 4.94 / 내용어 599위(모집단 80726); Tanos교차: N1 분류(구시험 기준) — 선정축 판단을 우선해 N3 유지
jlpt.n3.vocab.0091,N3,販売,はんばい,{販売|はん|ばい},함바이,noun,suru_noun,vt,판매,-,この{店|みせ}では{中古|ちゅう|こ}も{販売|はんばい}しています。,이 가게에서는 중고도 판매하고 있어요.,jlpt.n3.vocab.0091.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1「買い物」 매매 사이트에 원하는 조건을 자세히 쓰기 / ②빈도 zipf 5.24 / 내용어 227위(모집단 80726); Tanos교차: N3 일치
